palabra,frecuencia
parálisis,36
parámetro,9
parámetros,54
parásito,14
parásitos,29
parénquima,1
paréntesis,38
parón,13
pasa,956
pasacalles,3
pasada,260
pasadas,90
pasadizo,9
pasadizos,15
pasado,1805
pasador,6
pasadores,1
pasados,103
pasaie,1
pasaje,51
pasajera,21
pasajeras,8
pasajero,41
pasajeros,97
pasajes,21
pasamanería,5
pasamanos,8
pasamontañas,9
pasante,7
pasantes,3
pasaporte,54
pasaportes,17
pasarela,22
pasarelas,3
pasas,44
pasatiempo,16
pasatiempos,11
pascua,22
pascuas,17
pase,189
paseante,11
paseantes,13
paseillo,2
paseo,145
paseos,65
pases,20
paseíllo,2
paseín,1
paseíto,1
pasillito,1
pasillo,290
pasillos,78
pasiones,78
pasito,10
pasitos,5
pasividad,44
pasividades,1
pasivo,35
pasivos,21
pasión,325
pasma,8
pasmarote,2
pasmo,30
paso,1335
pasodoble,1
pasodobles,5
pasos,459
pasota,3
pasotas,4
pasote,1
pasotismo,3
pasquin,1
pasquines,12
pasquín,5
pass,2
passi,1
pasta,95
pastas,17
paste,1
pastel,47
pasteleo,1
pastelera,1
pastelero,7
pasteleros,1
pastelería,15
pastelerías,1
pasteles,28
pastelillos,2
pastelito,1
pastelitos,7
pasteurizaciones,1
pastiche,6
pastiches,2
pastilla,19
pastillas,40
pastis,1
pastitas,2
pastizal,1
pastizales,4
pasto,15
pastor,55
pastora,6
pastoral,11
pastorales,9
pastorcilla,1
pastorcillo,1
pastorcito,2
pastorcitos,1
pastoreo,5
pastores,37
pastos,13
pastosidad,1
pastón,3
pata,78
patada,39
patadas,44
patades,1
patadita,2
pataditas,2
patadón,3
patajes,1
pataleo,2
pataleos,2
pataleta,5
pataletas,1
patanegra,1
patanegras,1
patanes,3
patarata,1
patas,118
patata,33
patatal,3
patatas,86
patatazo,1
patatita,1
patatús,1
patchwork,1
pate,1
pateadura,1
patente,85
patentes,20
pateo,1
pateos,2
patera,5
pateras,4
paternalismo,9
paternalismos,1
paternalista,7
paternidad,46
patetismo,11
pathos,2
patilla,1
patillas,15
patinador,8
patinadora,11
patinadores,5
patinaje,19
patinazo,3
patines,8
patinete,1
patinillo,3
patinillos,2
patio,271
patios,42
patita,1
patitas,8
patito,3
patitos,2
patizambo,1
pato,27
patochada,3
patología,78
patologías,38
patos,9
patota,5
patraña,9
patrañas,3
patrañuelo,1
patria,179
patriarca,26
patriarcado,3
patriarcas,14
patrias,10
patricia,24
patricias,1
patricio,6
patricios,17
patrimonio,109
patrimonios,4
patriota,11
patriotas,10
patriotero,2
patrioteros,2
patriotismo,24
patrocinador,13
patrocinadora,3
patrocinadoras,1
patrocinadores,16
patrocinio,19
patrocinios,5
patrona,52
patronas,1
patronato,10
patronazgo,1
patrones,18
patrono,8
patronos,5
patronímico,2
patrulla,26
patrullas,13
patrullera,7
patrulleras,5
patrullero,9
patrulleros,7
patrística,2
patrón,123
patulca,1
patulea,2
patán,3
paté,1
patés,1
patíbulo,6
patín,4
patólogo,3
patólogos,1
pausa,117
pausas,18
pausita,1
pauta,15
pautas,57
pava,7
pavada,1
pavadas,2
pavas,2
pavero,2
pavesa,1
pavesas,3
pavimentaciones,1
pavimento,16
pavo,34
pavoneo,1
pavor,31
pavores,3
pavos,12
pavés,1
pax,3
paxarinos,1
paya,2
payador,2
payadores,1
payasada,1
payasadas,4
payasetes,1
payaso,23
payasos,8
payesa,2
payeses,7
payo,3
payos,4
payés,6
paz,628
pazguato,1
pazo,14
pazos,2
país,1739
países,905
pañal,6
pañales,5
pañito,1
pañitos,1
pañizuelo,1
pañizuelos,1
paño,42
pañolones,1
pañolón,3
paños,26
pañuelillo,2
pañuelito,7
pañuelo,106
pañuelos,35
peaban,1
peaje,6
peajes,2
peana,5
peatones,10
peatón,2
pebetero,4
peca,18
pecadillo,1
pecadillos,2
pecadito,1
pecado,166
pecador,10
pecadora,7
pecadoras,4
pecadores,16
pecados,70
pecaminosidad,1
pecas,22
pececillo,2
pececillos,1
pececitos,1
pecera,4
peces,94
pechera,12
pecheras,1
pecheros,1
pechiche,1
pechicos,1
pechito,1
pecho,381
pechos,126
pechuga,5
pechugas,1
pechugona,4
pectoral,4
pectorales,3
pecueca,1
peculiaridad,22
peculiaridades,33
peculio,2
peculios,1
pecunio,1
pedacito,8
pedacitos,4
pedagoga,7
pedagogo,9
pedagogos,10
pedagogía,24
pedal,7
pedaleo,5
pedales,8
pedante,13
pedantería,9
pedanterías,1
pedantes,5
pedanía,2
pedazo,66
pedazos,53
pederasta,4
pederastas,2
pederastia,1
pedernal,18
pedernales,1
pedestal,13
pedestales,4
pedestrismo,1
pediatra,14
pediatras,14
pedida,8
pedido,132
pedidos,16
pedigree,7
pedigrí,13
pedigrís,1
pedigueño,1
pedigüeños,2
pedillo,1
pedo,9
pedofilia,3
pedorrera,1
pedorreta,3
pedorretas,1
pedorro,3
pedos,5
pedrada,7
pedradas,11
pedrea,2
pedregal,3
pedregales,4
pedregullo,3
pedreros,1
pedrería,6
pedrerías,3
pedrisco,3
pedriscos,1
pedrizas,1
pedrusco,9
pedruscos,7
pedúnculo,2
peelings,1
pega,52
pegadillos,1
pegado,85
pegador,1
pegados,29
pegajosidad,1
pegamento,9
pegas,14
pegaso,9
pegatina,3
pegatinas,8
pego,14
pegote,2
pegotes,4
pegujalero,1
peina,7
peinada,7
peinado,51
peinadora,1
peinadoras,1
peinadores,1
peinados,6
peine,28
peines,5
peineta,10
peinetas,5
pejiguera,2
pejigueras,1
pekineses,1
pela,9
peladas,4
peladillas,1
pelados,8
peladuras,5
pelafustanes,1
pelagato,1
pelagatos,1
pelaje,13
pelambre,10
pelambrera,5
pelanas,3
pelandusca,2
pelanduscas,2
pelas,13
peldaño,20
peldaños,42
pelea,72
peleas,41
pelele,7
peleles,2
peleones,2
peleteras,1
peletero,2
peleteros,1
peletería,3
peliculas,2
peliculitas,1
peligrillo,1
peligro,441
peligros,119
peligrosidad,29
pelillo,2
pelillos,10
pelines,2
pelitos,7
pellejas,1
pellejero,4
pellejería,1
pellejillo,2
pellejito,1
pellejo,26
pellejos,12
pelliza,1
pellizco,11
pellizcos,9
pellón,7
pelma,5
pelmaza,2
pelmazo,10
pelmazos,7
pelo,564
pelona,2
pelos,100
pelota,103
pelotari,3
pelotaris,2
pelotas,20
pelotazo,38
pelotazos,2
peloteo,3
peloteos,1
pelotera,1
pelotero,4
pelotillas,1
pelotillero,1
pelotita,1
pelotitas,1
pelotoncillos,1
pelotones,3
pelotón,52
peltre,1
peluca,12
pelucas,7
peluche,12
peluda,11
peluquera,2
peluquero,24
peluqueros,5
peluquería,32
peluquerías,6
peluquín,5
pelusa,4
pelusas,2
pelusilla,5
pelusillas,1
pelvis,12
pelícanos,1
película,603
películas,361
pelícuta,1
pelín,5
pemez,1
pemmanencia,1
pen,9
pena,468
penacho,3
penachos,2
penal,52
penales,34
penalidad,3
penalidades,10
penalista,3
penalistas,1
penalizaciones,2
penalización,3
penalti,25
penalties,3
penaltis,7
penaltys,1
penas,88
pencas,3
pencos,1
pendeja,1
pendejadas,4
pendejo,6
pendejos,3
pendencia,2
pendencias,2
pendiente,177
pendientes,96
pendolista,2
pendones,4
pendón,8
pene,94
penedo,1
penedos,1
penenes,2
penes,4
penetraciones,6
penetración,58
penicida,1
penicilina,12
penicilinas,2
peninsular,16
peninsulares,9
penique,1
peniques,9
penita,3
penitencia,37
penitenciados,3
penitenciaría,6
penitencias,8
penjáus,1
peno,1
pensador,25
pensadores,31
pensamiento,403
pensamientos,151
pensarnientos,1
pensiles,1
pensiones,86
pensionista,13
pensionistas,27
pensión,119
pentagrama,1
pentagramas,1
pentaloniana,1
pentatlonista,1
pentecostales,1
penthouse,1
pentosas,2
pentotal,2
pentágonos,2
pentálogo,1
penumbra,172
penumbras,16
penuria,20
penurias,15
península,98
penínsulas,2
penúltima,13
penúltimo,24
penúltimos,2
peonada,3
peonadas,10
peonaje,2
peoncillos,1
peones,35
peonza,4
peonzas,6
peonás,4
peonía,2
peonías,1
peor,755
peores,117
pepes,1
pepinillos,1
pepino,8
pepinos,8
pepita,31
pepitas,7
pepitoria,1
peplo,1
pepona,2
pepsina,4
peques,3
pequeñeces,5
pequeñez,9
pequeñísimos,7
pequinés,4
per,45
pera,26
peras,15
perca,1
percal,5
percance,20
percances,6
percas,1
percebe,2
percebes,2
percepciones,18
percepción,117
perceptista,1
perceptor,1
percha,22
perchas,8
perchero,13
percheros,3
percherón,1
percibo,19
perclorato,1
percloroetileno,1
percusiones,1
percusionistas,1
percusión,16
percutor,11
perdederos,1
perdedor,14
perdedora,2
perdedores,12
perdices,13
perdición,29
perdido,671
perdidos,93
perdigonada,1
perdigonadas,1
perdigonazo,1
perdiguero,3
perdigueros,1
perdigón,1
perdiz,6
perdonador,1
perdonavidas,4
perdones,4
perdularia,1
perdulario,2
perdurabilidad,4
perdurable,13
perduración,4
perdón,145
peregrina,10
peregrinaciones,5
peregrinación,21
peregrinaje,10
peregrino,50
peregrinos,25
perejil,12
perengano,1
perennidad,5
perentoriedad,1
perestroika,23
pereza,74
perezas,1
perezosa,20
perezoso,16
perfeccionamiento,18
perfeccionamientos,5
perfecciones,4
perfeccionismo,4
perfeccionista,3
perfección,136
perfidia,6
perfidias,4
perfil,142
perfilador,1
perfiles,46
perfomanse,1
perforaciones,2
perforación,10
perforadora,3
perforadoras,1
perforadores,1
performance,3
performances,3
perfume,103
perfumería,6
perfumes,48
perfumista,2
perfumistas,1
perfundido,1
perfundidos,1
perfusiones,1
perfusión,5
perfusora,2
pergamino,12
pergaminos,9
pericarditis,1
pericarpio,1
pericia,27
pericias,1
perico,32
peridista,1
periferia,41
periferias,2
perifollos,3
periférico,10
periféricos,14
perigeo,1
perihelio,3
perilla,19
perillán,4
perinola,2
periodicidad,13
periodicidades,1
periodicuchos,1
periodismo,79
periodista,228
periodistas,337
periodización,2
periodo,14
periodos,3
peripato,1
peripatética,3
peripecia,20
peripecias,36
periplo,17
periplos,5
periquete,4
periquita,2
periquitas,3
periquitos,3
periscopio,3
perista,1
peristilo,3
perita,3
peritajes,3
perito,11
peritonitis,1
peritos,17
periódico,567
periódicos,332
perjudicados,11
perjuicio,28
perjuicios,17
perjurio,1
perla,24
perlas,17
perlesía,2
perlocución,4
perlé,2
permanencia,78
permanencias,1
permanente,229
permanentes,31
permeabilidad,29
permisividad,7
permiso,159
permisos,21
permuta,8
permutaciones,2
permutación,2
permutas,1
pernada,3
pernera,4
perneras,2
perniles,2
pero,19480
perogrullada,1
perol,8
perola,3
perolas,3
peroles,3
perones,1
peroné,1
peronés,1
peroración,1
perorata,10
peroratas,5
peros,2
perpendicular,8
perpendiculares,10
perpendicularmente,5
perpetración,1
perpetua,50
perpetuación,6
perpetuidad,1
perplejidad,45
perplejidades,4
perque,1
perra,60
perras,14
perrazo,1
perredeístas,5
perrera,3
perrerías,1
perrillo,5
perrillos,1
perrita,6
perrito,20
perritos,13
perro,339
perros,208
perrucho,1
persa,19
persas,16
persecuciones,16
persecución,87
perseguidor,4
perseguidora,2
perseguidores,15
perseverancia,23
persiana,10
persianas,13
persistencia,26
persona,962
personaje,349
personajes,428
personajillo,3
personajillos,7
personal,694
personales,227
personaliclad,1
personalidad,272
personalidades,66
personalismo,2
personalismos,2
personalización,3
personas,1629
personificación,6
personitas,2
perspectiva,229
perspectivas,106
perspicacia,12
persuasiones,1
persuasión,17
perteneciente,36
pertenencia,23
pertenencias,24
pertinacia,2
pertinencia,8
pertrechos,7
perturbaciones,14
perturbación,12
perturbado,18
perturbador,10
perturbadora,5
perturbadoras,3
perturbadores,3
perturbados,3
peruana,14
peruanita,1
peruano,16
peruanos,7
perversa,32
perversidad,16
perversidades,1
perversiones,8
perversión,19
perverso,22
perversos,15
pervertido,5
pervertidor,1
pervivencia,15
pervivencias,2
perífrasis,6
perímetro,13
perímetros,1
período,348
períodos,86
períquete,1
pesa,78
pesabebés,1
pesada,92
pesadas,49
pesadeces,1
pesadez,18
pesadilla,91
pesadillas,33
pesadores,1
pesadumbre,19
pesadumbres,2
pesaje,1
pesantez,1
pesar,82
pesares,15
pesas,17
pesca,91
pescaderas,2
pescadería,4
pescadilla,6
pescadillas,2
pescadito,1
pescado,106
pescador,26
pescadora,1
pescadores,45
pescados,15
pescante,6
pescas,1
pescozones,2
pescozón,1
pescuezo,27
pescuezos,1
pesebre,2
pesebres,1
peseperos,1
peseta,52
pesetas,1059
peseterismo,1
pesetillas,1
pesetitas,1
pesetonas,1
pesimismo,51
pesimista,34
pesimistas,26
pesitos,1
peso,498
pesos,70
pespectivas,1
pespunte,2
pespuntes,1
pesquera,16
pesquero,16
pesqueros,16
pesquería,2
pesquerías,5
pesquis,1
pesquisa,8
pesquisas,18
pesquisidor,2
pestazo,7
pestaña,4
pestañas,44
peste,59
pestes,13
pesticida,2
pesticidas,4
pestilencia,7
pestillo,7
pestillos,2
pestiño,1
pestorejo,2
peta,1
petaca,17
petanca,4
petardas,1
petarderos,1
petardez,1
petardo,7
petardos,13
petate,10
petates,1
petendam,1
petenera,1
peteneras,2
peterpanes,1
peticionario,2
peticiones,48
petición,121
petimetre,3
petimetres,1
petirrojos,1
petiso,4
petit,6
petitio,1
peto,10
petos,1
petreles,3
petrificación,1
petrodólares,4
petrolero,5
petroleros,7
petróleo,126
petróleos,2
petulancia,12
petulante,6
petunias,2
peyote,4
pez,87
pezoncito,2
pezoncitos,1
pezones,23
pezunas,1
pezuña,4
pezuñas,7
pezón,13
peña,22
peñas,17
peñasco,2
peñascos,5
peñones,1
peñón,4
peón,26
peúles,4
ph,48
pherna,1
philipina,9
philipinas,1
philosophy,10
phzlosophia,1
pi,45
piamontés,1
pianista,28
pianistas,3
pianito,1
piano,188
pianola,3
pianos,4
piara,4
piaras,2
piastra,1
piastras,1
piastrinas,1
piba,2
pibas,3
pibe,12
pibes,2
pica,19
picacho,1
picada,9
picadas,4
picadero,3
picadillo,7
picadillos,1
picado,44
picador,2
picadores,4
picadura,9
picaduras,7
picaflor,1
picaflores,1
picana,2
picante,26
picantería,4
picanterías,2
picantes,10
picapedrero,4
picapedreros,1
picaporte,12
picardía,20
picardías,7
picaresca,22
picas,2
picatostes,5
picaza,2
picazo,2
picazones,1
picazón,2
picha,13
pichafloja,1
picheles,1
pichi,2
pichichi,3
pichita,1
pichones,3
pichón,4
picias,1
picio,3
picnic,5
picnics,1
pico,100
picor,5
picores,8
picorota,1
picos,37
picota,28
picotazo,1
picotazos,4
picoteo,1
picture,1
picudos,3
pie,743
piececillos,1
piececita,1
piececitas,1
piecita,3
piedad,110
piedades,1
piedemontes,2
piedra,361
piedras,241
piedratalón,1
piedrecita,3
piedrecitas,2
piedrota,1
piel,718
pieles,63
pienso,325
piensos,6
pierna,138
piernas,468
piernecillas,1
piernecitas,1
piernillas,1
pies,530
pieza,243
piezas,167
piezoelectricidad,1
pifia,2
pifias,1
pifiazo,1
pigada,2
pigmentación,5
pigmento,5
pigmentos,8
pigmeo,4
pigmeos,4
pija,4
pijada,1
pijadas,2
pijama,30
pijamas,1
pijo,5
pijos,5
pijoterías,1
pila,59
pilar,65
pilares,26
pilas,42
pilastra,1
pilastras,2
pilatuna,1
pilchas,1
pildora,1
pildoras,1
pildorazo,1
pileta,6
piletas,1
piletones,1
pilila,4
pilla,11
pilladas,1
pillaje,2
pillajes,1
pillastre,3
pillería,2
pillidos,1
pillo,8
pillos,2
pillín,1
pilones,1
pilosidad,2
pilosidades,1
pilotaje,4
pilotes,2
piloto,106
pilotos,62
piltra,4
piltrafa,6
piltrafas,4
pilule,2
pilón,3
pimentón,8
pimienta,12
pimientitos,1
pimiento,9
pimientos,12
pimpinela,2
pimpinelo,2
pimpollo,2
pimpón,1
pin,4
pinacles,1
pinacoteca,4
pinacotecas,3
pinar,9
pinares,6
pinazas,1
pincel,20
pincelada,10
pinceladas,15
pinceles,19
pincelito,1
pinchacito,1
pinchazo,21
pinchazos,9
pinche,5
pinches,1
pinchitos,1
pincho,9
pinchos,6
pindolol,5
ping,3
pinga,2
pingajos,1
pinganillos,1
pingo,2
pingue,1
pingüino,11
pingüinos,7
pinillo,1
pinitos,5
pino,31
pinos,56
pinrel,1
pinta,87
pintada,52
pintadas,59
pintalabios,3
pintapunkie,1
pintas,9
pintitas,1
pinto,15
pintoncito,1
pintor,111
pintora,8
pintores,55
pintoresquismo,2
pintura,222
pinturas,64
pinturero,3
pinturita,1
pintón,1
pinza,11
pinzas,25
pinzón,5
piojicida,1
piojillo,1
piojos,15
piojuelo,1
piolet,2
pion,5
pionera,10
pioneras,2
pionero,18
pioneros,28
piones,6
piornal,1
piornos,3
piorrea,1
pipa,81
pipas,12
pipeta,4
pipiolo,3
pipián,1
pipo,4
piponcitos,1
pipí,6
pique,14
piquera,1
piqueras,2
piques,1
piqueta,3
piquetas,2
piquete,13
piquetes,25
piquito,1
piquitos,3
piqué,6
pira,4
piragua,5
piraguas,2
piras,1
pirata,31
piratas,50
piratería,16
piraterías,3
pirañas,4
pircas,1
pire,1
pirimetamina,1
pirimidina,1
piringolo,1
piripi,4
pirolusita,1
piropo,9
piropos,11
pirotecnia,2
pirotecnias,2
pirrol,1
pirueta,14
piruetas,9
pirujerías,1
pirula,2
pirulete,2
pirulina,1
pirulí,1
pirámide,21
pirámides,23
pirógeno,4
pirógenos,2
pirólisis,5
pirómano,1
pirómanos,1
pis,26
pisa,23
pisada,7
pisadas,44
pisahormigas,1
pisapapeles,1
pisas,4
pisaverdes,2
pisazo,1
piscifactoría,1
piscina,60
piscinas,13
pisco,3
pishtacos,2
pisito,12
piso,395
pisos,98
pisotazo,1
pisotones,1
pispás,1
pista,212
pistacho,7
pistachos,1
pistas,80
pistilo,3
pistilos,2
pistola,150
pistolas,46
pistoleras,1
pistolerismo,4
pistolero,10
pistoleros,13
pistoletazo,6
pistolón,2
pistones,2
pistón,20
pitadas,1
pitahaya,2
pitahayas,1
pitanza,3
pitas,2
pitazo,1
pitazos,3
pitaña,1
pithecanthropus,1
pitido,6
pitidos,8
pitillera,5
pitilleras,1
pitillo,50
pitillos,10
pitiminí,1
pito,34
pitones,2
pitonisa,3
pitorras,1
pitorreo,2
pitorro,2
pitos,8
pitraco,4
pitu,1
pituco,1
pitufo,1
pituitaria,3
pitón,2
piurana,1
pivas,1
pivot,2
pivote,1
pivots,3
pixel,1
pizarra,28
pizarras,9
pizarrón,1
pizas,1
pizca,20
pizcas,4
pizpireta,4
pizquita,2
pizza,5
pizzas,4
pizzería,2
pizzerías,1
piélago,1
piélagos,1
piña,14
piñas,3
piñones,5
piños,2
piñón,9
placa,88
placaje,1
placas,91
placebo,42
placebos,5
placenta,14
placentas,2
placer,455
placeres,75
placet,2
placidez,29
placita,8
placitas,1
placton,1
plafones,2
plafón,2
plaga,46
plagas,25
plagiario,2
plagio,12
plagios,2
plan,357
plana,36
planaridad,3
planas,15
plancha,29
planchada,10
planchadas,3
planchado,5
planchadora,5
planchadoras,1
planchas,21
plancton,13
planeación,1
planeador,2
planeadora,2
planeadoras,8
planeamiento,6
planelólogos,1
planeo,1
planes,181
planeta,292
planetario,15
planetarios,13
planetas,61
planetoides,1
planicie,5
planicies,5
planificaciones,1
planificación,38
planificador,2
planimetría,1
plano,274
planos,85
planta,215
plantaciones,15
plantación,12
plantas,220
plante,6
planteamiento,98
planteamientos,63
plantel,7
planteo,6
plantilla,77
plantillas,15
plantitas,1
plantígrado,4
plantígrados,1
plantón,11
plaquetas,21
plaquitas,1
plaser,1
plasma,35
plasmación,7
plasmalema,2
plasmas,7
plasmina,5
plasminógeno,21
plasmodio,7
plasmodios,1
plasmodium,2
plasta,4
plastas,1
plasticidad,5
plastificación,1
plastilina,4
plastilinas,1
plata,267
plataforma,82
plataformas,28
plataneras,2
platanito,1
platanitos,1
platas,3
platea,6
plateado,15
plateas,1
platero,1
plateros,1
platicantes,1
platillo,11
platillos,16
platina,1
platino,19
platita,1
platito,6
platitos,1
plato,173
platonismo,2
platos,114
plató,14
platón,40
platónicos,6
platós,3
play,11
playa,235
playas,70
playboy,8
playeras,4
playerío,2
playilla,1
playita,1
plaza,552
plazas,87
plazo,164
plazoleta,7
plazoletas,3
plazos,44
plazuda,1
plazuela,10
plazuelas,2
plañideras,13
pleamar,2
plebe,6
plebeya,5
plebeyez,1
plebeyo,9
plebiscitación,1
plebiscito,8
plegadera,1
plegamiento,4
plegamientos,1
plegaria,6
plegarias,12
pleistoceno,6
pleitesía,4
pleitesías,1
pleito,34
pleitos,21
plena,283
plenarios,1
plenas,9
plenilunio,6
plenipotenciario,4
plenitud,89
pleno,244
plenos,22
pleonasmo,1
pleuresía,1
plexiglás,4
pliego,17
pliegos,19
pliegue,19
pliegues,44
plis,1
plisado,2
plomada,2
plomito,1
pluma,89
plumaje,7
plumas,75
plumazo,1
plumerillo,1
plumero,4
plumeros,2
plumilla,3
plumillas,2
plumones,2
plumíferos,2
plumón,7
plural,45
plurales,10
pluralidad,42
pluralidades,1
pluralislmo,1
pluralismo,47
pluralista,14
pluralistas,3
pluriempleo,6
pluriempleos,1
plurilingüismo,1
plus,22
pluses,1
plusmarca,11
plusmarcas,2
plusmarquista,7
plusvalias,1
plusvalía,13
plusvalías,6
plutonio,10
pluviometría,2
pluviosidad,1
plácemes,3
plásmido,7
plásmidos,4
plástica,24
plástico,167
plásticos,42
plátano,14
plátanos,21
plática,7
pláticas,11
plétora,6
pléyade,5
pobacetileno,1
pobfenileno,1
poblacho,3
poblachón,1
poblacion,1
poblaciones,63
población,506
poblada,20
pobladas,9
poblado,43
poblador,1
pobladores,14
poblados,20
poblano,1
poblanos,2
pobo,1
pobre,565
pobres,322
pobreza,119
pobrezas,1
pobritina,1
pocero,1
poceros,1
pochas,1
poche,1
pocilga,4
pocillo,5
pocillos,2
pociones,2
poción,2
poda,5
podadera,1
podaderas,1
podadora,1
podenco,2
podencos,3
podenquero,1
podenqueros,1
poder,2193
poderes,145
poderio,2
poderosa,79
poderoso,115
poderosos,63
poderío,34
podio,37
podios,6
podium,1
podre,3
podredumbre,12
podólogo,1
poema,146
poemario,1
poemas,142
poemillas,1
poemita,1
poesía,291
poesías,25
poet,2
poeta,350
poetas,110
poetastro,1
poetisa,3
poetisas,2
poetización,1
pogrom,1
pogromos,1
pointer,2
polaca,44
polacas,9
polaco,37
polacos,48
polainas,4
polaridad,9
polaridades,3
polarizabilidad,1
polarización,6
polarizador,2
polarizadores,1
polca,2
poldica,1
polea,2
poleas,8
polemista,1
polen,32
polenta,4
poleo,7
poli,11
poliacetileno,11
poliacetilenos,1
poliaminas,1
poliandria,5
polianilina,1
policentrismo,1
policia,2
policiaca,11
policiacas,3
policias,7
policlasista,1
policlínica,3
policromía,5
policromías,1
policía,675
policías,196
polideportivo,7
poliedro,2
polielectrolito,1
poliestereno,1
poliestireno,10
polietileno,2
polifenoles,1
polifonía,2
poligamia,2
poliginia,1
poligrafía,1
poligrama,1
polilla,6
polillas,12
polilleras,1
polimerasa,13
polimerización,5
polimorfia,1
polimorfismo,1
polinización,5
polinosis,2
polio,7
poliomielitis,2
polioxinas,3
polipasto,1
polipeptido,1
poliposis,1
polipéptido,3
polipéptidos,3
polirreactor,1
polis,9
polisacárido,20
polisacáridos,5
polisemia,5
polisemias,3
polisobutileno,1
polisones,1
polisulfuro,1
polisémico,3
polisón,1
politeísmo,1
politeístas,1
politicastros,2
politicólogos,1
politiofeno,1
politiquerías,2
politiquillo,1
politización,13
politoxicómanos,1
politólogo,1
poliuretano,3
polivalencia,2
polivinilo,4
polizonte,1
polizontes,1
polizón,6
poliéster,1
polkas,1
polla,22
pollada,1
polladas,1
pollas,3
pollastre,1
pollazón,1
pollera,1
polleras,1
pollerita,1
pollerudo,1
pollino,3
pollita,4
pollitas,4
pollito,4
pollitos,3
pollo,66
pollos,23
polluelo,5
polluelos,5
pollón,1
polo,72
polonesa,1
polos,37
poltrona,6
poltronas,2
poluciones,2
polución,18
polvareda,12
polvaredas,3
polvazal,1
polvera,3
polveras,1
polvillo,12
polvito,3
polvitos,2
polvo,262
polvorada,1
polvoreros,1
polvorines,1
polvorones,3
polvorosa,1
polvorín,4
polvorón,1
polvos,41
polémica,176
polémicas,32
políglota,4
polígono,11
polígonos,4
polígrafo,1
polímero,22
polímeros,49
política,1795
políticas,384
político,777
políticos,604
pomada,6
pomadas,2
pomarada,1
pomas,1
pomelo,1
pomelos,3
pomerania,2
pomo,9
pomos,3
pompa,19
pompas,15
pompis,3
pompofilia,2
pomposidad,1
pompón,5
pon,13
ponche,3
ponches,1
ponchito,1
poncho,7
ponchos,3
poncio,3
ponderaciones,1
ponderación,9
ponencia,15
ponencias,8
ponente,4
ponentes,7
pones,29
pongo,96
poniente,22
pontazgo,1
pontificado,3
pontona,3
pontífice,14
pontífices,3
pontón,5
pony,1
ponzoña,2
ponzoñas,1
pop,21
popa,35
pope,6
popelín,1
popes,3
popotillo,1
populacho,3
populaires,1
popular,315
populares,96
popularidad,48
popularización,6
popularísimo,1
populismo,15
populismos,1
populista,10
populus,1
popurri,1
popurrí,1
poquedad,2
poquedades,2
poquillo,3
poquitín,5
poquísimos,12
porcelana,47
porcelanas,7
porcentaje,156
porcentajes,32
porche,30
porches,3
porcientos,1
porciones,9
porción,43
pordio,3
pordioseo,1
pordiosera,6
porfiada,1
porfiadores,1
porfía,5
porina,1
porinas,3
pormenor,1
pormenores,32
pornografía,28
pornografías,1
pornógrafo,1
poro,7
poros,22
porosidad,6
porotos,2
porquerizas,1
porquerizo,3
porquerizos,1
porquero,4
porquería,46
porquerías,16
porqué,70
porqués,8
porra,7
porras,7
porrazo,2
porrazos,1
porro,18
porros,12
porrón,6
porta,32
portaaviones,8
portabilidad,1
portada,43
portadas,17
portador,37
portadora,5
portadoras,16
portadores,48
portaequipajes,1
portafolios,7
portal,120
portalada,1
portales,38
portaligas,1
portalámparas,1
portalón,10
portamaletas,2
portaminas,1
portante,2
portaobjetos,3
portapaz,1
portarretratos,1
portarrollos,1
portavoces,36
portavoz,171
portazo,29
portazos,3
portañuela,1
porte,48
porteadores,6
portento,7
portentos,4
porteo,1
portera,22
porteras,2
portero,148
porteros,16
portería,38
porterías,5
portezuela,20
portezuelas,2
portilla,1
portillo,5
portillos,1
portones,8
portoriqueño,2
portorriqueño,2
portorriqueños,4
portuguesa,28
portuguesas,10
portugueses,28
portugués,46
portón,32
porvenir,102
posada,35
posadas,11
posadera,1
posaderas,9
posaderos,2
posamanos,1
posavasos,1
posdata,3
pose,15
poseedor,17
poseedora,3
poseedoras,1
poseedores,8
poses,3
posesa,3
posesiones,23
posesividad,1
posesión,124
poseso,9
posesora,1
posesos,6
poseído,39
posfascista,2
posguerra,38
posibilidad,750
posibilidades,474
posibilismo,3
posible,1690
posibles,368
posicionamiento,10
posicionamientos,2
posiciones,168
posición,452
positividad,2
positivismo,9
positivista,8
positrones,3
positrón,2
posmodernidad,7
poso,13
posología,1
posoperatorios,1
posos,9
pospotenciales,2
possum,1
post,16
posta,6
postal,26
postales,39
postas,9
postdata,2
poste,19
poster,1
postergación,4
posteridad,11
posterior,152
posteriores,88
posteriori,1
posterioridad,9
posters,7
postes,21
postfelipismo,1
postguerra,22
postigo,9
postigos,13
postillas,1
postindustrial,6
postitismo,1
postizo,2
postizos,5
postmatrimoniales,2
postmodernidad,20
postmoderno,15
postor,6
postración,11
postre,42
postreferéndum,1
postrera,18
postrero,9
postres,27
postrimerias,2
postrimería,1
postrimerías,21
postulación,1
postulado,21
postulados,25
postulante,2
postura,224
posturas,78
postín,4
posíble,2
potabilizadora,1
potabilizadoras,2
potaje,5
potajes,1
potas,1
potasa,3
potasio,93
potasios,1
pote,4
poteito,1
potencia,205
potenciaciones,2
potenciación,7
potencialidad,20
potencialidades,6
potencias,52
